source,HCODE,SIGUNGU,EUPMYEON,name,address,type_name,type_code,assigned_pop,capacity_est,p_elderly,p_child,vuln,pressure,priority,lat,lon
통합,4136026500,남양주시,퇴계원읍,퇴계원5리경로당,경기도 남양주시 퇴계원읍 퇴계원리 329-112,한파쉼터,1,13274.0,3908.0,0.24585656169956305,0.037968961880367635,0.1834902817538044,3.3966223132036846,8272.983137154553,37.6467022,127.1389899
통합,4136026500,남양주시,퇴계원읍,퇴계원22리경로당(일신),경기도 남양주시 퇴계원읍 퇴계원리 60-3,한파쉼터,1,13274.0,3908.0,0.24585656169956305,0.037968961880367635,0.1834902817538044,3.3966223132036846,8272.983137154553,37.6568989,127.1460431
민방위,4128156000,고양시 덕양구,효자동,,,,,6576.0,661.0,0.11592274351760322,0.14432362557980383,0.12444300813626338,9.948562783661119,8141.279226340016,37.649733,126.909442
통합,2826054300,서구,가정2동,신한은행루원시티지점,인천광역시 서구 봉오대로 255 (가정동),한파쉼터,1,17042.0,3908.0,0.10280483511324962,0.11759183194460744,0.10724093416265695,4.360798362333674,7969.795087001023,37.5250944,126.6780522
통합,4874025300,창녕군,남지읍,창녕군새누리노인종합센터,경상남도 창녕군 남지읍 덕동길 55 ,한파쉼터,1,11342.0,3908.0,0.32269441015693884,0.050432022570975135,0.2410156938811497,2.9022517911975436,7933.595496417605,35.3961959,128.4608878
통합,1147060000,양천구,신월5동,방아다리문학도서관,서울특별시 양천구 화곡로4길 10 (신월동),한파쉼터,1,13687.0,3908.0,0.21619054577336158,0.04354496967925769,0.16439687294513042,3.502302968270215,7880.53190890481,37.5385799,126.827167
통합,3017054000,서구,변동,갓골경로당,대전광역시 서구 중반4길 23 (변동),한파쉼터,1,12372.0,3908.0,0.2658422243776269,0.04154542515357258,0.19855318461041058,3.1658137154554757,7776.821392016374,36.3274149,127.3827199
통합,4812131000,창원시 의창구,북면,무동휴먼빌3단지아파트경로당,경상남도 창원시 의창구 북면 무동로226번길 19 (창원무동지구 휴먼빌아파트 3단지),한파쉼터,1,14806.0,3908.0,0.15178531226079517,0.10741140978882435,0.13847314151920392,3.7886386898669397,7767.593329921528,35.31727,128.5835177
통합,4812131000,창원시 의창구,북면,무동코아루파크아파트경로당,경상남도 창원시 의창구 북면 무동로 213 (창원 무동 코아루아파트),한파쉼터,1,14806.0,3908.0,0.15178531226079517,0.10741140978882435,0.13847314151920392,3.7886386898669397,7767.593329921528,35.3156855,128.5866344
통합,4812131000,창원시 의창구,북면,청우아파트경로당,경상남도 창원시 의창구 북면 천주로1083번길 10-1 (청우아파트),한파쉼터,1,14806.0,3908.0,0.15178531226079517,0.10741140978882435,0.13847314151920392,3.7886386898669397,7767.593329921528,35.3478628,128.6068958
민방위,3171025900,울주군,범서읍,,,,,11134.0,1837.0,0.13762236924827112,0.06252432416250038,0.11509295572253989,6.060968971148612,7766.79819543295,35.561319,129.223928
통합,3611025000,,조치원읍,침산1리경로당(여),세종특별자치시 조치원읍 침산2길 8-7 ,한파쉼터,1,13623.0,3908.0,0.21300283840657727,0.04622198296956054,0.16296858177547224,3.485926305015353,7739.1781577097845,36.6000942,127.2939196
통합,3611025000,,조치원읍,서창2리경로당(여),세종특별자치시  조치원읍 돌마루길 17,한파쉼터,1,13623.0,3908.0,0.21300283840657727,0.04622198296956054,0.16296858177547224,3.485926305015353,7739.1781577097845,36.6055901,127.2911609
통합,3611025000,,조치원읍,서창2리경로당(남),세종특별자치시  조치원읍 돌마루길 17,한파쉼터,1,13623.0,3908.0,0.21300283840657727,0.04622198296956054,0.16296858177547224,3.485926305015353,7739.1781577097845,36.6055901,127.2911609
민방위,3014063000,중구,대사동,,,,,5128.0,757.0,0.30674726989079565,0.022425897035881437,0.22145085803432135,6.774108322324967,7692.6774108322315,36.319392,127.415803
통합,4825034000,김해시,한림면,망천2구경로당,경상남도 김해시 한림면 김해대로1499번길 14-1 ,한파쉼터,1,6456.0,1686.0,0.4368029739776952,0.013011152416356878,0.3096654275092937,3.829181494661922,7655.299644128115,35.2781894,128.8371361
통합,5180025000,양구군,양구읍,황토펜션,강원특별자치도 양구군 양구읍 파로호로 537-46 ,한파쉼터,1,13162.0,3908.0,0.21091019601884212,0.08175049384592008,0.17216228536696548,3.3679631525076767,7631.804503582394,38.1327591,127.9496205
통합,2635059000,해운대구,반여3동,새마을경로당,부산광역시 해운대구 재반로242번길 13-18 (반여동),한파쉼터,1,7253.0,1910.0,0.3839790431545567,0.014614642217013649,0.2731697228732938,3.7973821989528798,7523.7533507853395,35.1989607,129.1322628
통합,4822034000,통영시,광도면,한선파라타운경로당,경상남도 통영시 광도면죽림1로 41-14 경로당 (한선파라타운),한파쉼터,1,15723.0,3908.0,0.13715575907905617,0.07603510780385422,0.11881956369649557,4.023285568065507,7516.302098259979,34.877838,128.41843
통합,4822034000,통영시,광도면,한선파라빌리지경로당,"경상남도 통영시 광도면죽림1로 41-55 201동, 경로당 (한선파라빌리지)",한파쉼터,1,15723.0,3908.0,0.13715575907905617,0.07603510780385422,0.11881956369649557,4.023285568065507,7516.302098259979,34.879471,128.417252
통합,3017063000,서구,둔산1동,목련(아)경로당,"대전광역시 서구 둔산남로 127 노인정 (둔산동, 목련아파트)",한파쉼터,1,16197.0,3908.0,0.12557881089090572,0.0759399888868309,0.11068716428968327,4.144575230296827,7430.394472876151,36.3504,127.3916
통합,4311451000,청주시 청원구,우암동,우암새마을금고,"충청북도 청주시 청원구 향군로 30 , 우암새마을금고 (우암동)",한파쉼터,1,12102.0,3908.0,0.2677243430837878,0.029086101470831266,0.19613287059990084,3.0967246673490276,7350.385670419651,36.6487733,127.4872885
통합,2915570500,남구,진월동,남구경로당,광주광역시 남구 화산로 35 (진월동),한파쉼터,1,27429.0,15806.0,0.19606985307521238,0.05118670020780925,0.15260490721499143,1.7353536631658864,7263.843363279768,35.1124533,126.9008499
통합,4129053000,과천시,별양동,5단지경로당,경기도 과천시 별양로 111,한파쉼터,1,14025.0,3908.0,0.16798573975044565,0.08270944741532976,0.14240285204991088,3.588792221084954,7167.5358239508705,37.4288868,126.9957384
통합,4157025000,김포시,통진읍,통진읍행복복지센터,경기도 김포시 통진읍 김포대로2250번길 24-11 ,한파쉼터,1,34841.0,30273.0,0.23116443270859047,0.055451910105909705,0.1784506759277862,1.1508935354936742,7155.56546757837,37.6917206,126.5973204
민방위,4122025300,평택시,안중읍,,,,,21379.0,7526.0,0.14301417278637915,0.05542822395808972,0.11673838813789232,2.8406856231730004,7089.641144034016,36.980964,126.921428
민방위,4128156000,고양시 덕양구,효자동,,,,,6576.0,764.0,0.11592274351760322,0.14432362557980383,0.12444300813626338,8.607329842931938,7043.698388233968,37.652978,126.904064
통합,3017059600,서구,관저1동,관저1동행정복지센터,대전광역시 서구 관저북로 24,한파쉼터,1,14532.0,3908.0,0.16329479768786126,0.05326176713459951,0.13028488852188272,3.7185261003070624,7040.28546571136,36.303815,127.337232
통합,4137055000,오산시,세마동,서랑동경로당,경기도 오산시 서랑로105번길 33 (서랑동),한파쉼터,1,15904.0,3908.0,0.11846448894897349,0.0837237086175999,0.1080422548495614,4.0696008188331625,6992.811451384482,37.1743848,127.0063613
통합,4137055000,오산시,세마동,꿈두레마을경로당,경기도 오산시 세마역로41번길 6-3 (세교동),한파쉼터,1,15904.0,3908.0,0.11846448894897349,0.0837237086175999,0.1080422548495614,4.0696008188331625,6992.811451384482,37.1841255,127.0445721
통합,3114059500,남구,무거동,무거현대@경로당,"울산광역시 남구 신복로71번길 12  (무거동, 무거현대아파트)",한파쉼터,1,30853.0,15806.0,0.14468609211421904,0.04301040417463456,0.11418338573234368,1.9519802606605086,6876.631260280905,35.5480757,129.2547481
통합,1174062000,강동구,천호3동,천호3동주민센터,서울특별시 강동구 천호동 555,한파쉼터,1,13109.0,3908.0,0.20695705240674345,0.036883057441452434,0.1559348539171561,3.354401228249744,6856.8992707267125,37.5397929,127.1297801
통합,1174062000,강동구,천호3동,천호3동(여)경로당,서울특별시 강동구 천호동 555,한파쉼터,1,13109.0,3908.0,0.20695705240674345,0.036883057441452434,0.1559348539171561,3.354401228249744,6856.8992707267125,37.5397844,127.1298122
통합,1132067000,도봉구,쌍문2동,삼익A경로당,"서울특별시 도봉구 해등로 195 (쌍문동, 삼익세라믹아파트)",한파쉼터,1,17485.0,8866.0,0.26445524735487563,0.038661710037174724,0.19671718615956535,1.9721407624633431,6783.375366568915,37.6576474,127.0344923
통합,5213064000,군산시,흥남동,현대세솔A경로당,전북특별자치도 군산시 동팔마길 53 (장재동),한파쉼터,1,11242.0,3908.0,0.27121508628357943,0.056484611279131826,0.20679594378224514,2.876663254861822,6687.666734902763,35.9786747,126.7184034
통합,4157056000,김포시,장기동,우미린경로당,"경기도 김포시 김포한강1로 10 (장기동, 초당마을우미린아파트)",한파쉼터,1,40456.0,30273.0,0.13239074550128535,0.09227308681036188,0.1203554478940083,1.336372344993889,6506.9305850097435,37.6394768,126.6665483
통합,4715025000,김천시,아포읍,덕계경로당,경상북도 김천시 아포읍 덕계길 93-6 ,한파쉼터,1,8089.0,2443.0,0.33230312770428977,0.033625911731981706,0.24269996291259732,3.311092918542775,6500.337617683175,36.1619573,128.2205875
통합,2771025900,달성군,유가읍,쌍계2리경로당,대구광역시 달성군 유가읍 유가북길 43 ,한파쉼터,1,15623.0,3908.0,0.0931319208858734,0.12347180439096204,0.10223388593739999,3.997697031729785,6385.1216990788125,35.7016597,128.4620029
통합,2771025900,달성군,유가읍,유곡2리경로당,대구광역시 달성군 유가읍 유가길 51-9 ,한파쉼터,1,15623.0,3908.0,0.0931319208858734,0.12347180439096204,0.10223388593739999,3.997697031729785,6385.1216990788125,35.67091,128.4538
통합,2917060200,북구,운암2동,우정경로당,광주광역시 북구 북문대로20번길 31,한파쉼터,1,10657.0,3908.0,0.29360983391198275,0.03143473773106878,0.21495730505770855,2.7269703172978508,6246.9436028659175,35.1754875,126.8840787
통합,4121057000,광명시,광명6동,광명6동행정복지센터,경기도 광명시 광명로791번길 6 (광명동),한파쉼터,1,12546.0,3908.0,0.1912960306073649,0.06926510441575004,0.15468675274988042,3.2103377686796315,6230.302507676561,37.4710541,126.8486649
통합,4182031000,가평군,설악면,선촌2리경로당,경기도 가평군 설악면 탐선길 30 ,한파쉼터,1,9665.0,3908.0,0.35240558717020176,0.039937920331091566,0.2586652871184687,2.4731320368474923,6182.830092118731,37.6757982,127.4801239
통합,3111063000,중구,병영2동,중울산농협병영지점,울산광역시 중구 병영로 36,한파쉼터,1,9542.0,2380.0,0.19648938957296305,0.06340057636887608,0.15656274561173694,4.009243697478992,5989.496234933061,35.5725176,129.3462837
통합,3111063000,중구,병영2동,병영2동행정복지센터,울산광역시 중구 병영성7길 9 병영2동행정복지센터 (서동),한파쉼터,1,9542.0,2380.0,0.19648938957296305,0.06340057636887608,0.15656274561173694,4.009243697478992,5989.496234933061,35.579387,129.345949
통합,4374525000,증평군,증평읍,증천4리남자,충청북도 증평군 증평읍 문화로 16 ,한파쉼터,1,11832.0,3908.0,0.2101645255803471,0.06462700022537751,0.16650326797385623,3.0276356192425795,5964.644012282498,36.7810832,127.5889546
통합,4374525000,증평군,증평읍,율리1리삼기,충청북도 증평군 증평읍 삼거리길 5 ,한파쉼터,1,11832.0,3908.0,0.2101645255803471,0.06462700022537751,0.16650326797385623,3.0276356192425795,5964.644012282498,36.7155419,127.6298583
통합,4374525000,증평군,증평읍,새마을금고본점,충청북도 증평군 증평읍 중앙로 207-3 ,한파쉼터,1,11832.0,3908.0,0.2101645255803471,0.06462700022537751,0.16650326797385623,3.0276356192425795,5964.644012282498,36.7847696,127.5815946
민방위,2772032000,군위군,효령면,,,,,3609.0,827.0,0.5259074535882516,0.014962593516209476,0.372623995566639,4.363966142684402,5868.661668681984,36.117636,128.574333
통합,1129055500,성북구,삼선동,성북구청,서울특별시 성북구 보문로 168 (삼선동5가),한파쉼터,1,21786.0,12335.0,0.20292848618378775,0.031350408519232535,0.15145506288442118,1.7661937576003244,5827.73292257803,37.589445,127.0168716
민방위,1129071500,성북구,월곡1동,,,,,24918.0,18284.0,0.2199213420017658,0.058110602777108916,0.1713781202343687,1.3628308903959747,5819.83303434697,37.604417,127.034583
민방위,1120067000,성동구,성수2가1동,,,,,13831.0,5709.0,0.22948449135998844,0.034849251681006436,0.17109391945629382,2.422665966018567,5732.996741986337,37.535389,127.054147
통합,1117069000,용산구,서빙고동,서빙고동주민센터,서울특별시 용산구 서빙고로 279 (서빙고동),한파쉼터,1,12166.0,3908.0,0.19299687654118033,0.04898898569784646,0.14979450928818017,3.1131013306038895,5673.315864892528,37.5204145,126.9947219
민방위,4128156000,고양시 덕양구,효자동,,,,,6576.0,950.0,0.11592274351760322,0.14432362557980383,0.12444300813626338,6.922105263157895,5664.616388011317,37.649661,126.911386
통합,4121060000,광명시,철산2동,철산2동행정복지센터,경기도 광명시 시청로 61 (철산동),한파쉼터,1,12393.0,3908.0,0.1720325990478496,0.07826999112402162,0.14390381667070118,3.1711873080859774,5655.495445240531,37.4820739,126.8651873
통합,4129051000,과천시,중앙동,과천시청한파응급대피소,경기도 과천시 관문로 69 (중앙동),한파쉼터,1,11486.0,3908.0,0.20503221312902664,0.06965000870625108,0.16441755180219397,2.939099283520983,5550.488996929376,37.4291547,126.9875872
통합,2771025600,달성군,다사읍,장귀미경로당,대구광역시 달성군 다사읍 문양리 873-1,한파쉼터,1,12972.0,3908.0,0.14766135404420974,0.08157798377305402,0.127836342962863,3.3193449334698055,5504.446603566982,35.8688038,128.4254041
통합,2771025600,달성군,다사읍,서재5리경로당,대구광역시 달성군 다사읍 서재리 131-10,한파쉼터,1,12972.0,3908.0,0.14766135404420974,0.08157798377305402,0.127836342962863,3.3193449334698055,5504.446603566982,35.8771002,128.4977961
통합,2771025600,달성군,다사읍,서재6리경로당,대구광역시 달성군 다사읍 서재리 1083-30,한파쉼터,1,12972.0,3908.0,0.14766135404420974,0.08157798377305402,0.127836342962863,3.3193449334698055,5504.446603566982,35.8736094,128.4983924
통합,2771025600,달성군,다사읍,서재행복문화센터,대구광역시 달성군 다사읍 서재리 423-7,한파쉼터,1,12972.0,3908.0,0.14766135404420974,0.08157798377305402,0.127836342962863,3.3193449334698055,5504.446603566982,35.8712012,128.4974054
통합,4128761000,고양시 일산서구,가좌동,장월경로당,경기도 고양시 일산서구 이산포길 498-58 (구산동),한파쉼터,1,18263.0,8637.0,0.18118600448995237,0.04380441329463944,0.13997152713135846,2.114507352089846,5405.315144147273,37.6818931,126.6836565
민방위,1123074000,동대문구,이문1동,,,,,21429.0,10622.0,0.15465024032852676,0.05455224228848756,0.12462084091651499,2.0174166823573714,5387.5112502353595,37.595572,127.067736
통합,1132068000,도봉구,쌍문3동,쌍문3동구립경로당,서울특별시 도봉구 노해로48길 67-6 (쌍문동),한파쉼터,1,16065.0,8866.0,0.24687208216619982,0.035480859010270774,0.18345471521942108,1.8119783442364088,5340.262576133544,37.6504917,127.0322288
통합,1123057000,동대문구,전농2동,성너머경로당,서울특별시 동대문구 사가정로 191-1 (전농동),한파쉼터,1,17490.0,10622.0,0.24042309891366495,0.04957118353344769,0.18316752429959976,1.6465825644887968,5274.991903596309,37.5787238,127.0656529
통합,4119263000,부천시 원미구,중1동,무지개마을럭키아파트경로당(엘지),경기도 부천시 원미구 중동로 185,한파쉼터,1,13486.0,3908.0,0.13542439072618517,0.06127341934846013,0.11317909931286765,3.4508700102354144,5267.177925622654,37.4967715,126.7665625
통합,4119263000,부천시 원미구,중1동,미리내금호한신한양아파트경로당,경기도 부천시 원미구 소향로 228,한파쉼터,1,13486.0,3908.0,0.13542439072618517,0.06127341934846013,0.11317909931286765,3.4508700102354144,5267.177925622654,37.499989,126.7741692
통합,4119263000,부천시 원미구,중1동,미리내마을은하수촌경로당,경기도 부천시 원미구 소향로 204,한파쉼터,1,13486.0,3908.0,0.13542439072618517,0.06127341934846013,0.11317909931286765,3.4508700102354144,5267.177925622654,37.5004146,126.7708433
통합,4783025300,고령군,대가야읍,중화2리경로당,경상북도 고령군 대가야읍 중화2길 41 ,한파쉼터,1,9297.0,3908.0,0.3212864364848876,0.038399483704420784,0.2364203506507475,2.378966223132037,5228.967758444216,35.7494663,128.2431078
통합,3171026500,울주군,삼남읍,우리은행삼성SDI(출),울산광역시 울주군 삼남읍 반구대로 163 ,한파쉼터,1,10980.0,4131.0,0.23087431693989072,0.048178506375227685,0.1760655737704918,2.657952069716776,5138.352941176471,35.5171944,129.091756
통합,3171026500,울주군,삼남읍,쌍수경로당,울산광역시 울주군 삼남읍 쌍수정1길 14,한파쉼터,1,10980.0,4131.0,0.23087431693989072,0.048178506375227685,0.1760655737704918,2.657952069716776,5138.352941176471,35.5423288,129.1324397
통합,4311231000,청주시 서원구,남이면,석판1리경로당,충청북도 청주시 서원구 남이면 석판리 268-3,한파쉼터,1,9673.0,3908.0,0.286674247906544,0.04445363382611393,0.21400806368241498,2.4751791197543502,5123.8682958034815,36.592886,127.442936
통합,4145058200,하남시,감일동,감일스윗시티(1단지),경기도 하남시 감일로 86-3 주민복지관3 (감일동),한파쉼터,1,13190.0,3908.0,0.10371493555724033,0.140763204447814,0.11482941622441242,3.3751279426816785,5111.96878198567,37.5074,127.1512
통합,4145058200,하남시,감일동,감일스윗시티6단지경로당,경기도 하남시 감일순환로 130-2,한파쉼터,1,13190.0,3908.0,0.10371493555724033,0.140763204447814,0.11482941622441242,3.3751279426816785,5111.96878198567,37.5127585,127.16093
통합,4145058200,하남시,감일동,감일스윗시티10단지경로당,경기도 하남시 감일순환로 35-1,한파쉼터,1,13190.0,3908.0,0.10371493555724033,0.140763204447814,0.11482941622441242,3.3751279426816785,5111.96878198567,37.508596,127.1627511
통합,4311331000,청주시 흥덕구,강내면,강내면행정복지센터,충청북도 청주시 흥덕구 강내면 태성탑연로 433 ,한파쉼터,1,10647.0,3908.0,0.2298299990607683,0.04667981591058514,0.17488494411571334,2.7244114636642784,5072.854145342886,36.6211051,127.3573836
통합,2818575000,연수구,선학동,선학종합사회복지관,"인천광역시 연수구 선학로 14 (선학동, 선학동 시영아파트)",한파쉼터,1,17636.0,10920.0,0.23332955318666365,0.04870718983896575,0.17794284418235426,1.615018315018315,5068.250476190476,37.4186489,126.6962396
민방위,1129068500,성북구,길음2동,,,,,21476.0,12656.0,0.159899422611287,0.0861426708884336,0.13777239709443098,1.6969026548672566,5020.795575221238,37.606542,127.0305
통합,5211151000,전주시 완산구,중앙동,태평2경로당,전북특별자치도 전주시 완산구 물레방아1길 43-68 (태평동),한파쉼터,1,9575.0,3908.0,0.2774934725848564,0.06276762402088773,0.21307571801566577,2.450102354145343,4998.698822927328,35.8221435,127.1363143
통합,2723052600,북구,칠성동,징검다리(대경홈리스복지회),대구광역시 북구 칠성남로38길 22 (칠성동2가),한파쉼터,1,11350.0,3908.0,0.18657209568703467,0.06766817921494339,0.15090092074540729,2.904298874104401,4974.266597422014,35.8750221,128.6005014
통합,2723052600,북구,칠성동,칠성동그린통합쉼터,대구광역시 북구 칠성동2가 2-6,한파쉼터,1,11350.0,3908.0,0.18657209568703467,0.06766817921494339,0.15090092074540729,2.904298874104401,4974.266597422014,35.884591,128.5902822
통합,3171025900,울주군,범서읍,우리은행울산구영지점,울산광역시 울주군 범서읍 구영로 104,한파쉼터,1,13361.0,4131.0,0.13762236924827112,0.06252432416250038,0.11509295572253989,3.234325829097071,4973.607123845006,35.5731854,129.2417274
통합,3171025900,울주군,범서읍,점촌경로당,울산광역시 울주군 범서읍 구영앞길 74,한파쉼터,1,13361.0,4131.0,0.13762236924827112,0.06252432416250038,0.11509295572253989,3.234325829097071,4973.607123845006,35.5684879,129.2388393
통합,3171025900,울주군,범서읍,서울산새마을금고천상지점,울산광역시 울주군 범서읍 천상중앙길 99,한파쉼터,1,13361.0,4131.0,0.13762236924827112,0.06252432416250038,0.11509295572253989,3.234325829097071,4973.607123845006,35.562362,129.225687
통합,3171025900,울주군,범서읍,서사경로당,울산광역시 울주군 범서읍 두산로 49,한파쉼터,1,13361.0,4131.0,0.13762236924827112,0.06252432416250038,0.11509295572253989,3.234325829097071,4973.607123845006,35.591117,129.270582
통합,3171025900,울주군,범서읍,하나은행구영지점,울산광역시 울주군 범서읍 구영로 100,한파쉼터,1,13361.0,4131.0,0.13762236924827112,0.06252432416250038,0.11509295572253989,3.234325829097071,4973.607123845006,35.5736239,129.2413759
통합,4136034000,남양주시,수동면,내방1리경로당,경기도 남양주시 수동면 비룡로1324번길 49 ,한파쉼터,1,8445.0,3908.0,0.3764357608052102,0.022498519834221433,0.27025458851391354,2.160951893551689,4931.940506653019,37.7374307,127.2924981
통합,4122052000,평택시,서정동,서정동지장경로당,경기도 평택시 송탄2로19번길 35-6 (서정동),한파쉼터,1,12337.0,4618.0,0.1963200129691173,0.03906946583448164,0.14914484882872658,2.6715028150714595,4915.565179731485,37.0729832,127.0567487
통합,4122052000,평택시,서정동,서정동지장경로당,경기도 평택시 서정로 202 (서정동),한파쉼터,1,12337.0,4618.0,0.1963200129691173,0.03906946583448164,0.14914484882872658,2.6715028150714595,4915.565179731485,37.0662472,127.0557475
통합,4182034500,가평군,조종면,조종면행정복지센터,경기도 가평군 조종면 조종내길 71 ,한파쉼터,1,9129.0,3908.0,0.2983897469602366,0.056632708949501585,0.2258626355570161,2.3359774820880244,4816.551970317298,37.817533,127.3532689
통합,4122031000,평택시,진위면,견산5리경로당,경기도 평택시 진위면 진위서로 84-10 (서울아트빌라),한파쉼터,1,10647.0,4618.0,0.26429980276134124,0.02573494881187189,0.19273034657650043,2.305543525335643,4730.97531398874,37.1068615,127.0719998
통합,5113059000,원주시,단계동,샘둔지경로당,강원특별자치도 원주시 천사로 106 (단계동),한파쉼터,1,13484.0,5858.0,0.18904587087922275,0.06211295286832054,0.15096599547595208,2.301809491293957,4685.622057484039,37.3486161,127.9365206
통합,5113059000,원주시,단계동,푸르지오아파트경로당,"강원특별자치도 원주시 봉화서부로 11 (단계동, 원주봉화산푸르지오아파트)",한파쉼터,1,13484.0,5858.0,0.18904587087922275,0.06211295286832054,0.15096599547595208,2.301809491293957,4685.622057484039,37.3549528,127.920481
통합,5273025000,무주군,무주읍,무주새마을금고,전북특별자치도 무주군 무주읍 주계로 77 ,한파쉼터,1,9210.0,3908.0,0.2820846905537459,0.05266015200868621,0.21325732899022798,2.356704196519959,4628.802712384851,36.00636,127.65868
통합,4719064500,구미시,상모사곡동,칠곡축산농협사곡지점,경상북도 구미시 사곡로 1,한파쉼터,1,14834.0,3908.0,0.0899929219050187,0.06296134011931646,0.08188344736930803,3.7958034800409415,4610.6070804684905,36.095121,128.355998
통합,4719064500,구미시,상모사곡동,상모새마을금고,경상북도 구미시 상모로 54,한파쉼터,1,14834.0,3908.0,0.0899929219050187,0.06296134011931646,0.08188344736930803,3.7958034800409415,4610.6070804684905,36.0896023,128.3560409
통합,4111569000,수원시 팔달구,화서2동,화서4단지(아)경로당,"경기도 수원시 팔달구 덕영대로697번길 48 (화서동, 화서주공아파트)",한파쉼터,1,12006.0,3908.0,0.15504747626186907,0.05363984674329502,0.12462518740629686,3.072159672466735,4596.718909928352,37.2845873,126.9926727
통합,4111569000,수원시 팔달구,화서2동,화서5단지(아)경로당,"경기도 수원시 팔달구 덕영대로697번길 48 (화서동, 화서주공아파트)",한파쉼터,1,12006.0,3908.0,0.15504747626186907,0.05363984674329502,0.12462518740629686,3.072159672466735,4596.718909928352,37.2840282,126.9908488
통합,2626052000,동래구,복산동,동래구청,부산광역시 동래구 충렬대로237번길 93 (복천동),한파쉼터,1,8059.0,3908.0,0.3809405633453282,0.02357612607023204,0.2737312321627993,2.0621801432958033,4549.169396110541,35.2050317,129.0836906
통합,2818563000,연수구,옥련1동,청량경로당,인천광역시 연수구 한나루로180번길 23 (옥련동),한파쉼터,1,17094.0,10920.0,0.22317772317772316,0.03913653913653914,0.16796536796536793,1.5653846153846154,4494.532307692307,37.4248146,126.6574906
통합,4833056000,양산시,평산동,내연마을경로당,경상남도 양산시 내연1길 18 (평산동),한파쉼터,1,9417.0,3908.0,0.25566331587144275,0.04615602435225825,0.1928111284156874,2.4096724667349028,4375.248072125871,35.3725545,129.143402
통합,4833056000,양산시,평산동,한일유앤아이아파트경로당,"경상남도 양산시 평산로 116 (평산동, 양산천성산한일유앤아이아파트)",한파쉼터,1,9417.0,3908.0,0.25566331587144275,0.04615602435225825,0.1928111284156874,2.4096724667349028,4375.248072125871,35.3842676,129.1421038
통합,4833056000,양산시,평산동,선우3차경로당,"경상남도 양산시 평산로 102-13 (평산동, 선우3차아파트)",한파쉼터,1,9417.0,3908.0,0.25566331587144275,0.04615602435225825,0.1928111284156874,2.4096724667349028,4375.248072125871,35.3828112,129.1434905
민방위,4128751000,고양시 일산서구,일산1동,,,,,12463.0,5760.0,0.2104629703923614,0.04685870175720132,0.16138168980181336,2.163715277777778,4351.880538194445,37.689519,126.76895
통합,2717052500,서구,내당2.3동,"내당2,3동행정복지센터",대구광역시 서구 내당동 895-27,한파쉼터,1,8107.0,3908.0,0.3574688540767238,0.019365980017269028,0.25603799185888737,2.0744626407369497,4305.962103377687,35.863316,128.570712
민방위,3171025900,울주군,범서읍,,,,,11134.0,3330.0,0.13762236924827112,0.06252432416250038,0.11509295572253989,3.3435435435435434,4284.567052555654,35.572592,129.239606
통합,4715051600,김천시,자산동,모암경로당,경상북도 김천시 모암사랑6길 13-6 (모암동),한파쉼터,1,5857.0,2443.0,0.42171760286836263,0.024244493768140685,0.30247567013829607,2.397462136717151,4247.3439214081045,36.1236863,128.1258427
통합,4375037000,진천군,광혜원면,목화1차마을회관,충청북도 진천군 광혜원면 화랑6길 5  (광혜원목화아파트),한파쉼터,1,10639.0,3908.0,0.18902152457937776,0.04408309051602594,0.1455399943603722,2.7223643807574205,4215.309007164789,36.990314,127.439579
통합,4413325300,천안시 서북구,성거읍,석교3리,충청남도 천안시 서북구 성거읍 석교2길 34-6 (유원빌라트),한파쉼터,1,10764.0,3908.0,0.18026847508012447,0.05239444470249431,0.14190626596683542,2.754350051177073,4207.211990910073,36.8561693,127.1886502
통합,4413325300,천안시 서북구,성거읍,성거읍복지회관,충청남도 천안시 서북구 성거읍 천흥1길 16 ,한파쉼터,1,10764.0,3908.0,0.18026847508012447,0.05239444470249431,0.14190626596683542,2.754350051177073,4207.211990910073,36.8693026,127.2007916
통합,4783034000,고령군,다산면,못골경로당,경상북도 고령군 다산면 곽촌리 641,한파쉼터,1,8482.0,3908.0,0.30629568497995757,0.040438575807592546,0.22653855222824806,2.170419651995906,4170.461361310134,35.835595,128.436201
민방위,4128556000,고양시 일산동구,마두1동,,,,,11306.0,4059.0,0.1678754643552096,0.042897576508048825,0.13038209800106138,2.7854151268785414,4105.9804385316575,37.659161,126.775
통합,4165051000,포천시,포천동,특별경로당,경기도 포천시 중앙로105번길 33 (신읍동),한파쉼터,1,9577.0,3908.0,0.22888169572935158,0.048919285788869164,0.17489297274720686,2.4506141248720574,4104.656128454452,37.8966257,127.198669
통합,4165051000,포천시,포천동,포천시청앞스마트버스정류장,경기도 포천시 신읍동 33-57,한파쉼터,1,9577.0,3908.0,0.22888169572935158,0.048919285788869164,0.17489297274720686,2.4506141248720574,4104.656128454452,37.8949878,127.2015702
통합,3111052000,중구,반구1동,중울산농협반구지점,울산광역시 중구 화합로 345,한파쉼터,1,7732.0,2380.0,0.208729388942774,0.055156805690268346,0.16265761396702233,3.2487394957983193,4085.8378847329436,35.5568681,129.3410043
통합,3111052000,중구,반구1동,중울산농협서원지점,울산광역시 중구 반구로 15 (반구동),한파쉼터,1,7732.0,2380.0,0.208729388942774,0.055156805690268346,0.16265761396702233,3.2487394957983193,4085.8378847329436,35.5550502,129.3427894
